5.504989624023437500e-02,5.964804695423127079e-01,-2.876701162000649958e-01,6.010996529853170900e-01,3.102822569419892318e+00,1.051775193604890107e-01,3.019051828290555961e-01,0.000000000000000000e+00
6.036686897277832031e-02,5.964804695423127079e-01,-2.876701162000649958e-01,6.010996529853170900e-01,3.102822569419891874e+00,1.051775193604890107e-01,3.019051828290555406e-01,0.000000000000000000e+00
6.502199172973632812e-02,5.965345803944543945e-01,-2.878994848973461806e-01,6.011745764590096242e-01,3.104427951899495497e+00,1.025510273035449421e-01,3.021673301806295231e-01,0.000000000000000000e+00
7.069897651672363281e-02,5.965345803944543945e-01,-2.878994848973461806e-01,6.011745764590096242e-01,3.104427951899495497e+00,1.025510273035449421e-01,3.021673301806294121e-01,0.000000000000000000e+00
7.508492469787597656e-02,5.965345803944543945e-01,-2.878994848973461806e-01,6.011745764590096242e-01,3.104427951899495053e+00,1.025510273035449282e-01,3.021673301806294121e-01,0.000000000000000000e+00
8.013701438903808594e-02,5.965345803944543945e-01,-2.878994848973461806e-01,6.011745764590096242e-01,3.104427951899494609e+00,1.025510273035449144e-01,3.021673301806293011e-01,0.000000000000000000e+00
8.504700660705566406e-02,5.965345803944543945e-01,-2.878994848973461806e-01,6.011745764590096242e-01,3.104427951899494609e+00,1.025510273035449144e-01,3.021673301806292455e-01,0.000000000000000000e+00
9.028100967407226562e-02,5.965345803944543945e-01,-2.878994848973461806e-01,6.011745764590096242e-01,3.104427951899494165e+00,1.025510273035448727e-01,3.021673301806292455e-01,0.000000000000000000e+00
9.605598449707031250e-02,5.965345803944543945e-01,-2.878994848973461806e-01,6.011745764590096242e-01,3.104427951899494165e+00,1.025510273035448727e-01,3.021673301806291345e-01,0.000000000000000000e+00
1.004469394683837891e-01,5.968327377498372499e-01,-2.880977276542355803e-01,6.012463760902283516e-01,3.103897799414941261e+00,9.818273196152382809e-02,3.040493421716302658e-01,0.000000000000000000e+00
1.057109832763671875e-01,5.968327377498372499e-01,-2.880977276542355803e-01,6.012463760902283516e-01,3.103897799414941261e+00,9.818273196152382809e-02,3.040493421716302103e-01,0.000000000000000000e+00
1.113319396972656250e-01,5.968327377498372499e-01,-2.880977276542355803e-01,6.012463760902283516e-01,3.103897799414940817e+00,9.818273196152380033e-02,3.040493421716301548e-01,0.000000000000000000e+00
1.188199520111083984e-01,5.968327377498372499e-01,-2.880977276542355803e-01,6.012463760902283516e-01,3.103897799414940817e+00,9.818273196152380033e-02,3.040493421716300992e-01,0.000000000000000000e+00
1.212508678436279297e-01,5.968327377498372499e-01,-2.880977276542355803e-01,6.012463760902283516e-01,3.103897799414940817e+00,9.818273196152375870e-02,3.040493421716300437e-01,0.000000000000000000e+00
1.250879764556884766e-01,5.968327377498372499e-01,-2.880977276542355803e-01,6.012463760902283516e-01,3.103897799414940817e+00,9.818273196152375870e-02,3.040493421716300437e-01,0.000000000000000000e+00
1.302649974822998047e-01,5.970491433794054004e-01,-2.880459649252241627e-01,6.016228549575260987e-01,3.103098834373206216e+00,9.311896864557152320e-02,3.061029403558385154e-01,0.000000000000000000e+00
1.355869770050048828e-01,5.970491433794054004e-01,-2.880459649252241627e-01,6.016228549575260987e-01,3.103098834373205772e+00,9.311896864557152320e-02,3.061029403558384598e-01,0.000000000000000000e+00
1.404938697814941406e-01,5.970491433794054004e-01,-2.880459649252241627e-01,6.016228549575260987e-01,3.103098834373205328e+00,9.311896864557150932e-02,3.061029403558384043e-01,0.000000000000000000e+00
1.453540325164794922e-01,5.970491433794054004e-01,-2.880459649252241627e-01,6.016228549575260987e-01,3.103098834373205328e+00,9.311896864557152320e-02,3.061029403558383488e-01,0.000000000000000000e+00
1.502709388732910156e-01,5.970491433794054004e-01,-2.880459649252241627e-01,6.016228549575260987e-01,3.103098834373205328e+00,9.311896864557152320e-02,3.061029403558382378e-01,0.000000000000000000e+00
1.551439762115478516e-01,5.970491433794054004e-01,-2.880459649252241627e-01,6.016228549575260987e-01,3.103098834373204884e+00,9.311896864557152320e-02,3.061029403558382933e-01,0.000000000000000000e+00
1.608610153198242188e-01,5.970491433794054004e-01,-2.880459649252241627e-01,6.016228549575260987e-01,3.103098834373204440e+00,9.311896864557150932e-02,3.061029403558381823e-01,0.000000000000000000e+00
1.655659675598144531e-01,5.970277035817561639e-01,-2.882435340584410532e-01,6.015494280162166918e-01,3.102808217269358959e+00,9.236017954392987395e-02,3.068599422476909755e-01,0.000000000000000000e+00
1.704308986663818359e-01,5.970277035817561639e-01,-2.882435340584410532e-01,6.015494280162166918e-01,3.102808217269358071e+00,9.236017954392984619e-02,3.068599422476909200e-01,0.000000000000000000e+00
1.755030155181884766e-01,5.970277035817561639e-01,-2.882435340584410532e-01,6.015494280162166918e-01,3.102808217269357627e+00,9.236017954392981844e-02,3.068599422476908090e-01,0.000000000000000000e+00
1.808428764343261719e-01,5.970277035817561639e-01,-2.882435340584410532e-01,6.015494280162166918e-01,3.102808217269357183e+00,9.236017954392976292e-02,3.068599422476906979e-01,0.000000000000000000e+00
1.854789257049560547e-01,5.970277035817561639e-01,-2.882435340584410532e-01,6.015494280162166918e-01,3.102808217269356739e+00,9.236017954392972129e-02,3.068599422476904759e-01,0.000000000000000000e+00
1.907958984375000000e-01,5.970277035817561639e-01,-2.882435340584410532e-01,6.015494280162166918e-01,3.102808217269355850e+00,9.236017954392973517e-02,3.068599422476905314e-01,0.000000000000000000e+00
1.959230899810791016e-01,5.970277035817561639e-01,-2.882435340584410532e-01,6.015494280162166918e-01,3.102808217269355406e+00,9.236017954392970741e-02,3.068599422476904204e-01,0.000000000000000000e+00
2.008719444274902344e-01,5.972034459442898680e-01,-2.883690072294086137e-01,6.014878779738807024e-01,3.107460434684415240e+00,1.001237520816312121e-01,3.048377063115570440e-01,0.000000000000000000e+00
2.055470943450927734e-01,5.972034459442898680e-01,-2.883690072294086137e-01,6.014878779738807024e-01,3.107460434684415240e+00,1.001237520816311705e-01,3.048377063115569330e-01,0.000000000000000000e+00
2.115650177001953125e-01,5.972034459442898680e-01,-2.883690072294086137e-01,6.014878779738807024e-01,3.107460434684414796e+00,1.001237520816311427e-01,3.048377063115568220e-01,0.000000000000000000e+00
2.161200046539306641e-01,5.972034459442898680e-01,-2.883690072294086137e-01,6.014878779738807024e-01,3.107460434684414352e+00,1.001237520816311011e-01,3.048377063115568775e-01,0.000000000000000000e+00
2.204930782318115234e-01,5.972034459442898680e-01,-2.883690072294086137e-01,6.014878779738807024e-01,3.107460434684414352e+00,1.001237520816311011e-01,3.048377063115567109e-01,0.000000000000000000e+00
2.258050441741943359e-01,5.972034459442898680e-01,-2.883690072294086137e-01,6.014878779738807024e-01,3.107460434684414352e+00,1.001237520816310872e-01,3.048377063115566554e-01,0.000000000000000000e+00
2.308120727539062500e-01,5.972615235186258253e-01,-2.886379650671293540e-01,6.016405416331187528e-01,3.109637123897839750e+00,1.032649363470516529e-01,3.061088255429360583e-01,0.000000000000000000e+00
2.351770401000976562e-01,5.972615235186258253e-01,-2.886379650671293540e-01,6.016405416331187528e-01,3.109637123897839306e+00,1.032649363470517223e-01,3.061088255429358362e-01,0.000000000000000000e+00
2.418689727783203125e-01,5.972615235186258253e-01,-2.886379650671293540e-01,6.016405416331187528e-01,3.109637123897838862e+00,1.032649363470517501e-01,3.061088255429356697e-01,0.000000000000000000e+00
2.510879039764404297e-01,5.972615235186258253e-01,-2.886379650671293540e-01,6.016405416331187528e-01,3.109637123897838418e+00,1.032649363470517501e-01,3.061088255429355587e-01,0.000000000000000000e+00
2.511858940124511719e-01,5.972615235186258253e-01,-2.886379650671293540e-01,6.016405416331187528e-01,3.109637123897837530e+00,1.032649363470518056e-01,3.061088255429353366e-01,0.000000000000000000e+00
2.553100585937500000e-01,5.972615235186258253e-01,-2.886379650671293540e-01,6.016405416331187528e-01,3.109637123897837085e+00,1.032649363470518333e-01,3.061088255429352256e-01,0.000000000000000000e+00
2.601480484008789062e-01,5.972615235186258253e-01,-2.886379650671293540e-01,6.016405416331187528e-01,3.109637123897836641e+00,1.032649363470518888e-01,3.061088255429350591e-01,0.000000000000000000e+00
2.655520439147949219e-01,5.971355543957144185e-01,-2.889478068278122924e-01,6.016925711591160075e-01,3.108478628549320888e+00,1.019945446319928811e-01,3.087142354360161156e-01,0.000000000000000000e+00
2.701070308685302734e-01,5.971355543957144185e-01,-2.889478068278122924e-01,6.016925711591160075e-01,3.108478628549320888e+00,1.019945446319929228e-01,3.087142354360159491e-01,0.000000000000000000e+00
2.752540111541748047e-01,5.971355543957144185e-01,-2.889478068278122924e-01,6.016925711591160075e-01,3.108478628549320444e+00,1.019945446319929505e-01,3.087142354360158381e-01,0.000000000000000000e+00
2.817859649658203125e-01,5.971355543957144185e-01,-2.889478068278122924e-01,6.016925711591160075e-01,3.108478628549320000e+00,1.019945446319929644e-01,3.087142354360157825e-01,0.000000000000000000e+00
2.851910591125488281e-01,5.971355543957144185e-01,-2.889478068278122924e-01,6.016925711591160075e-01,3.108478628549319556e+00,1.019945446319929644e-01,3.087142354360157270e-01,0.000000000000000000e+00
2.902040481567382812e-01,5.971355543957144185e-01,-2.889478068278122924e-01,6.016925711591160075e-01,3.108478628549319112e+00,1.019945446319929921e-01,3.087142354360156160e-01,0.000000000000000000e+00
2.952868938446044922e-01,5.971355543957144185e-01,-2.889478068278122924e-01,6.016925711591160075e-01,3.108478628549319112e+00,1.019945446319930893e-01,3.087142354360155050e-01,0.000000000000000000e+00
3.002159595489501953e-01,5.972226690496680312e-01,-2.892118545176657340e-01,6.017822497811632365e-01,3.107297837630933479e+00,1.036416970506176122e-01,3.099513977462154402e-01,0.000000000000000000e+00
3.050780296325683594e-01,5.972226690496680312e-01,-2.892118545176657340e-01,6.017822497811632365e-01,3.107297837630933035e+00,1.036416970506175705e-01,3.099513977462153846e-01,0.000000000000000000e+00
3.101480007171630859e-01,5.972226690496680312e-01,-2.892118545176657340e-01,6.017822497811632365e-01,3.107297837630933035e+00,1.036416970506175150e-01,3.099513977462152736e-01,0.000000000000000000e+00
3.154149055480957031e-01,5.972226690496680312e-01,-2.892118545176657340e-01,6.017822497811632365e-01,3.107297837630932591e+00,1.036416970506174595e-01,3.099513977462152736e-01,0.000000000000000000e+00
3.204278945922851562e-01,5.972226690496680312e-01,-2.892118545176657340e-01,6.017822497811632365e-01,3.107297837630932147e+00,1.036416970506174595e-01,3.099513977462151626e-01,0.000000000000000000e+00
3.252639770507812500e-01,5.972226690496680312e-01,-2.892118545176657340e-01,6.017822497811632365e-01,3.107297837630931703e+00,1.036416970506173901e-01,3.099513977462150516e-01,0.000000000000000000e+00
3.301489353179931641e-01,5.973860093618150735e-01,-2.894019393655914429e-01,6.016942714607352860e-01,3.106129202871909190e+00,1.072043141624100110e-01,3.107788897472042455e-01,0.000000000000000000e+00
3.351168632507324219e-01,5.973860093618150735e-01,-2.894019393655914429e-01,6.016942714607352860e-01,3.106129202871909190e+00,1.072043141624100249e-01,3.107788897472043010e-01,0.000000000000000000e+00
3.402669429779052734e-01,5.973860093618150735e-01,-2.894019393655914429e-01,6.016942714607352860e-01,3.106129202871909190e+00,1.072043141624100110e-01,3.107788897472043010e-01,0.000000000000000000e+00
3.458509445190429688e-01,5.973860093618150735e-01,-2.894019393655914429e-01,6.016942714607352860e-01,3.106129202871909190e+00,1.072043141624100249e-01,3.107788897472042455e-01,0.000000000000000000e+00
3.503170013427734375e-01,5.973860093618150735e-01,-2.894019393655914429e-01,6.016942714607352860e-01,3.106129202871908745e+00,1.072043141624100110e-01,3.107788897472042455e-01,0.000000000000000000e+00
3.552670478820800781e-01,5.973860093618150735e-01,-2.894019393655914429e-01,6.016942714607352860e-01,3.106129202871908745e+00,1.072043141624100110e-01,3.107788897472042455e-01,0.000000000000000000e+00
3.604490756988525391e-01,5.973860093618150735e-01,-2.894019393655914429e-01,6.016942714607352860e-01,3.106129202871908745e+00,1.072043141624100526e-01,3.107788897472042455e-01,0.000000000000000000e+00
3.655529022216796875e-01,5.975081127099679534e-01,-2.897364263194409650e-01,6.017676540893965864e-01,3.106476616647221967e+00,1.086902406690889028e-01,3.096466259121973263e-01,0.000000000000000000e+00
3.705089092254638672e-01,5.975081127099679534e-01,-2.897364263194409650e-01,6.017676540893965864e-01,3.106476616647221967e+00,1.086902406690888612e-01,3.096466259121973263e-01,0.000000000000000000e+00
3.752410411834716797e-01,5.975081127099679534e-01,-2.897364263194409650e-01,6.017676540893965864e-01,3.106476616647221523e+00,1.086902406690888750e-01,3.096466259121972708e-01,0.000000000000000000e+00
3.807079792022705078e-01,5.975081127099679534e-01,-2.897364263194409650e-01,6.017676540893965864e-01,3.106476616647221078e+00,1.086902406690888750e-01,3.096466259121972153e-01,0.000000000000000000e+00
3.850579261779785156e-01,5.975081127099679534e-01,-2.897364263194409650e-01,6.017676540893965864e-01,3.106476616647221078e+00,1.086902406690888612e-01,3.096466259121971598e-01,0.000000000000000000e+00
3.909380435943603516e-01,5.975081127099679534e-01,-2.897364263194409650e-01,6.017676540893965864e-01,3.106476616647221078e+00,1.086902406690888750e-01,3.096466259121970488e-01,0.000000000000000000e+00
3.950989246368408203e-01,5.975081127099679534e-01,-2.897364263194409650e-01,6.017676540893965864e-01,3.106476616647221078e+00,1.086902406690888750e-01,3.096466259121971043e-01,0.000000000000000000e+00
4.001560211181640625e-01,5.981683594370097445e-01,-2.900914356112156423e-01,6.015405575813426164e-01,3.110092354514184088e+00,1.097259567359540888e-01,3.054380029843622446e-01,0.000000000000000000e+00
4.051830768585205078e-01,5.981683594370097445e-01,-2.900914356112156423e-01,6.015405575813426164e-01,3.110092354514184088e+00,1.097259567359541860e-01,3.054380029843622446e-01,0.000000000000000000e+00
4.108219146728515625e-01,5.981683594370097445e-01,-2.900914356112156423e-01,6.015405575813426164e-01,3.110092354514183199e+00,1.097259567359541721e-01,3.054380029843620781e-01,0.000000000000000000e+00
4.151949882507324219e-01,5.981683594370097445e-01,-2.900914356112156423e-01,6.015405575813426164e-01,3.110092354514182755e+00,1.097259567359541305e-01,3.054380029843620226e-01,0.000000000000000000e+00
4.200429916381835938e-01,5.981683594370097445e-01,-2.900914356112156423e-01,6.015405575813426164e-01,3.110092354514182755e+00,1.097259567359541305e-01,3.054380029843618560e-01,0.000000000000000000e+00
4.281339645385742188e-01,5.981683594370097445e-01,-2.900914356112156423e-01,6.015405575813426164e-01,3.110092354514181867e+00,1.097259567359541721e-01,3.054380029843617450e-01,0.000000000000000000e+00
4.309790134429931641e-01,5.987646368049825973e-01,-2.907965861859539425e-01,6.012855308055889969e-01,3.116430882583365314e+00,1.069501067187538235e-01,2.960163528492761875e-01,0.000000000000000000e+00
4.354338645935058594e-01,5.987646368049825973e-01,-2.907965861859539425e-01,6.012855308055889969e-01,3.116430882583364870e+00,1.069501067187537957e-01,2.960163528492762430e-01,0.000000000000000000e+00
4.401950836181640625e-01,5.987646368049825973e-01,-2.907965861859539425e-01,6.012855308055889969e-01,3.116430882583363982e+00,1.069501067187536986e-01,2.960163528492761875e-01,0.000000000000000000e+00
4.451129436492919922e-01,5.987646368049825973e-01,-2.907965861859539425e-01,6.012855308055889969e-01,3.116430882583363537e+00,1.069501067187536569e-01,2.960163528492762430e-01,0.000000000000000000e+00
4.502129554748535156e-01,5.987646368049825973e-01,-2.907965861859539425e-01,6.012855308055889969e-01,3.116430882583363093e+00,1.069501067187536569e-01,2.960163528492761320e-01,0.000000000000000000e+00
4.551420211791992188e-01,5.987646368049825973e-01,-2.907965861859539425e-01,6.012855308055889969e-01,3.116430882583362205e+00,1.069501067187535737e-01,2.960163528492760765e-01,0.000000000000000000e+00
4.602708816528320312e-01,5.987646368049825973e-01,-2.907965861859539425e-01,6.012855308055889969e-01,3.116430882583362205e+00,1.069501067187534626e-01,2.960163528492760210e-01,0.000000000000000000e+00
4.650020599365234375e-01,5.995503046641030842e-01,-2.915251925175037506e-01,6.009499043040130717e-01,3.124095174589819557e+00,1.063326035455601642e-01,2.875457917721509493e-01,0.000000000000000000e+00
4.705100059509277344e-01,5.995503046641030842e-01,-2.915251925175037506e-01,6.009499043040130717e-01,3.124095174589819557e+00,1.063326035455601642e-01,2.875457917721510048e-01,0.000000000000000000e+00
4.759800434112548828e-01,5.995503046641030842e-01,-2.915251925175037506e-01,6.009499043040130717e-01,3.124095174589819113e+00,1.063326035455600949e-01,2.875457917721509493e-01,0.000000000000000000e+00
4.800200462341308594e-01,5.995503046641030842e-01,-2.915251925175037506e-01,6.009499043040130717e-01,3.124095174589818669e+00,1.063326035455600810e-01,2.875457917721509493e-01,0.000000000000000000e+00
4.851510524749755859e-01,5.995503046641030842e-01,-2.915251925175037506e-01,6.009499043040130717e-01,3.124095174589817780e+00,1.063326035455600532e-01,2.875457917721508383e-01,0.000000000000000000e+00
4.909338951110839844e-01,5.995503046641030842e-01,-2.915251925175037506e-01,6.009499043040130717e-01,3.124095174589817780e+00,1.063326035455600116e-01,2.875457917721508383e-01,0.000000000000000000e+00
4.959678649902343750e-01,5.995503046641030842e-01,-2.915251925175037506e-01,6.009499043040130717e-01,3.124095174589817336e+00,1.063326035455599838e-01,2.875457917721509493e-01,0.000000000000000000e+00
5.004680156707763672e-01,6.000390503012513754e-01,-2.924271731686390874e-01,6.008740280955586766e-01,3.135291005638026540e+00,1.073741971947399787e-01,2.856776131553503406e-01,0.000000000000000000e+00
5.065679550170898438e-01,6.000390503012513754e-01,-2.924271731686390874e-01,6.008740280955586766e-01,3.135291005638025208e+00,1.073741971947399926e-01,2.856776131553503406e-01,0.000000000000000000e+00
5.105750560760498047e-01,6.000390503012513754e-01,-2.924271731686390874e-01,6.008740280955586766e-01,3.135291005638024320e+00,1.073741971947399232e-01,2.856776131553503961e-01,0.000000000000000000e+00
5.153539180755615234e-01,6.000390503012513754e-01,-2.924271731686390874e-01,6.008740280955586766e-01,3.135291005638023432e+00,1.073741971947398260e-01,2.856776131553503406e-01,0.000000000000000000e+00
5.202839374542236328e-01,6.000390503012513754e-01,-2.924271731686390874e-01,6.008740280955586766e-01,3.135291005638022543e+00,1.073741971947398399e-01,2.856776131553503406e-01,0.000000000000000000e+00
5.251538753509521484e-01,6.000390503012513754e-01,-2.924271731686390874e-01,6.008740280955586766e-01,3.135291005638021655e+00,1.073741971947397567e-01,2.856776131553502851e-01,0.000000000000000000e+00
5.305039882659912109e-01,6.005576251835145207e-01,-2.931296101629752293e-01,6.007606411398865864e-01,3.144722898229694863e+00,1.006600803756918655e-01,2.805935543972818969e-01,0.000000000000000000e+00
5.355100631713867188e-01,6.005576251835145207e-01,-2.931296101629752293e-01,6.007606411398865864e-01,3.144722898229694863e+00,1.006600803756918933e-01,2.805935543972818413e-01,0.000000000000000000e+00
5.408329963684082031e-01,6.005576251835145207e-01,-2.931296101629752293e-01,6.007606411398865864e-01,3.144722898229694863e+00,1.006600803756919071e-01,2.805935543972818413e-01,0.000000000000000000e+00
5.468819141387939453e-01,6.005576251835145207e-01,-2.931296101629752293e-01,6.007606411398865864e-01,3.144722898229694863e+00,1.006600803756919071e-01,2.805935543972818413e-01,0.000000000000000000e+00
5.547449588775634766e-01,6.005576251835145207e-01,-2.931296101629752293e-01,6.007606411398865864e-01,3.144722898229694863e+00,1.006600803756919349e-01,2.805935543972818413e-01,0.000000000000000000e+00
5.556170940399169922e-01,6.005576251835145207e-01,-2.931296101629752293e-01,6.007606411398865864e-01,3.144722898229694863e+00,1.006600803756919488e-01,2.805935543972817858e-01,0.000000000000000000e+00
5.601999759674072266e-01,6.005576251835145207e-01,-2.931296101629752293e-01,6.007606411398865864e-01,3.144722898229694863e+00,1.006600803756919488e-01,2.805935543972817858e-01,0.000000000000000000e+00
5.652160644531250000e-01,6.014592719157207945e-01,-2.924885543074906558e-01,6.002024069085648561e-01,3.132868127783252188e+00,8.474889661024716248e-02,2.705183267811765435e-01,0.000000000000000000e+00
5.707490444183349609e-01,6.014592719157207945e-01,-2.924885543074906558e-01,6.002024069085648561e-01,3.132868127783252188e+00,8.474889661024714860e-02,2.705183267811764325e-01,0.000000000000000000e+00
5.752758979797363281e-01,6.014592719157207945e-01,-2.924885543074906558e-01,6.002024069085648561e-01,3.132868127783251744e+00,8.474889661024714860e-02,2.705183267811764325e-01,0.000000000000000000e+00
5.800769329071044922e-01,6.014592719157207945e-01,-2.924885543074906558e-01,6.002024069085648561e-01,3.132868127783251300e+00,8.474889661024714860e-02,2.705183267811763770e-01,0.000000000000000000e+00
5.853118896484375000e-01,6.014592719157207945e-01,-2.924885543074906558e-01,6.002024069085648561e-01,3.132868127783251300e+00,8.474889661024714860e-02,2.705183267811763215e-01,0.000000000000000000e+00
5.911998748779296875e-01,6.014592719157207945e-01,-2.924885543074906558e-01,6.002024069085648561e-01,3.132868127783250412e+00,8.474889661024710696e-02,2.705183267811763215e-01,0.000000000000000000e+00
5.970590114593505859e-01,6.014592719157207945e-01,-2.924885543074906558e-01,6.002024069085648561e-01,3.132868127783249967e+00,8.474889661024709309e-02,2.705183267811762660e-01,0.000000000000000000e+00
6.003749370574951172e-01,6.028967625503223182e-01,-2.906095090849385443e-01,5.988804200901188812e-01,3.117140302794625395e+00,7.456591205964875624e-02,2.462948727607522648e-01,0.000000000000000000e+00
6.052720546722412109e-01,6.028967625503223182e-01,-2.906095090849385443e-01,5.988804200901188812e-01,3.117140302794624951e+00,7.456591205964872848e-02,2.462948727607522093e-01,0.000000000000000000e+00
6.105868816375732422e-01,6.028967625503223182e-01,-2.906095090849385443e-01,5.988804200901188812e-01,3.117140302794624507e+00,7.456591205964870073e-02,2.462948727607520705e-01,0.000000000000000000e+00
6.150388717651367188e-01,6.028967625503223182e-01,-2.906095090849385443e-01,5.988804200901188812e-01,3.117140302794623619e+00,7.456591205964871460e-02,2.462948727607520705e-01,0.000000000000000000e+00
6.202540397644042969e-01,6.028967625503223182e-01,-2.906095090849385443e-01,5.988804200901188812e-01,3.117140302794623175e+00,7.456591205964868685e-02,2.462948727607520982e-01,0.000000000000000000e+00
6.253569126129150391e-01,6.028967625503223182e-01,-2.906095090849385443e-01,5.988804200901188812e-01,3.117140302794623175e+00,7.456591205964870073e-02,2.462948727607520150e-01,0.000000000000000000e+00
6.306300163269042969e-01,6.047287443431179632e-01,-2.890746907772629992e-01,5.973052749563095842e-01,3.105947913969965501e+00,5.920965304549080654e-02,2.215849562753042790e-01,0.000000000000000000e+00
6.350510120391845703e-01,6.047287443431179632e-01,-2.890746907772629992e-01,5.973052749563095842e-01,3.105947913969965057e+00,5.920965304549084124e-02,2.215849562753043345e-01,0.000000000000000000e+00
6.402010917663574219e-01,6.047287443431179632e-01,-2.890746907772629992e-01,5.973052749563095842e-01,3.105947913969965057e+00,5.920965304549086206e-02,2.215849562753042790e-01,0.000000000000000000e+00
6.451230049133300781e-01,6.047287443431179632e-01,-2.890746907772629992e-01,5.973052749563095842e-01,3.105947913969964613e+00,5.920965304549088981e-02,2.215849562753043345e-01,0.000000000000000000e+00
6.500198841094970703e-01,6.047287443431179632e-01,-2.890746907772629992e-01,5.973052749563095842e-01,3.105947913969964613e+00,5.920965304549091757e-02,2.215849562753042790e-01,0.000000000000000000e+00
6.551198959350585938e-01,6.047287443431179632e-01,-2.890746907772629992e-01,5.973052749563095842e-01,3.105947913969964613e+00,5.920965304549095226e-02,2.215849562753042790e-01,0.000000000000000000e+00
6.601898670196533203e-01,6.047287443431179632e-01,-2.890746907772629992e-01,5.973052749563095842e-01,3.105947913969964613e+00,5.920965304549097308e-02,2.215849562753043345e-01,0.000000000000000000e+00
6.652159690856933594e-01,6.062144377864142619e-01,-2.875571744341177682e-01,5.956394247205367698e-01,3.093038612575541357e+00,3.853446628037789090e-02,2.092214870333776455e-01,0.000000000000000000e+00
6.703150272369384766e-01,6.062144377864142619e-01,-2.875571744341177682e-01,5.956394247205367698e-01,3.093038612575540913e+00,3.853446628037787702e-02,2.092214870333777010e-01,0.000000000000000000e+00
6.756579875946044922e-01,6.062144377864142619e-01,-2.875571744341177682e-01,5.956394247205367698e-01,3.093038612575540913e+00,3.853446628037785621e-02,2.092214870333776455e-01,0.000000000000000000e+00
6.804730892181396484e-01,6.062144377864142619e-01,-2.875571744341177682e-01,5.956394247205367698e-01,3.093038612575540913e+00,3.853446628037787702e-02,2.092214870333776455e-01,0.000000000000000000e+00
6.855640411376953125e-01,6.062144377864142619e-01,-2.875571744341177682e-01,5.956394247205367698e-01,3.093038612575540469e+00,3.853446628037787702e-02,2.092214870333777010e-01,0.000000000000000000e+00
6.904430389404296875e-01,6.062144377864142619e-01,-2.875571744341177682e-01,5.956394247205367698e-01,3.093038612575540025e+00,3.853446628037790478e-02,2.092214870333777288e-01,0.000000000000000000e+00
6.984119415283203125e-01,6.062144377864142619e-01,-2.875571744341177682e-01,5.956394247205367698e-01,3.093038612575539581e+00,3.853446628037788396e-02,2.092214870333777010e-01,0.000000000000000000e+00
7.001910209655761719e-01,6.082490281199262050e-01,-2.863767955804623622e-01,5.932552534885087159e-01,3.116070927561704451e+00,7.682143777365213477e-02,1.826620460695844994e-01,0.000000000000000000e+00
7.051799297332763672e-01,6.082490281199262050e-01,-2.863767955804623622e-01,5.932552534885087159e-01,3.116070927561703563e+00,7.682143777365212090e-02,1.826620460695844994e-01,0.000000000000000000e+00
7.101759910583496094e-01,6.082490281199262050e-01,-2.863767955804623622e-01,5.932552534885087159e-01,3.116070927561703119e+00,7.682143777365213477e-02,1.826620460695844994e-01,0.000000000000000000e+00
7.150659561157226562e-01,6.082490281199262050e-01,-2.863767955804623622e-01,5.932552534885087159e-01,3.116070927561703119e+00,7.682143777365207926e-02,1.826620460695845549e-01,0.000000000000000000e+00
